[2024-06-17T11:29:14.296+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2024-06-17T11:29:14.308+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: f1_data_pipeline_kafka_consumeAndLoad.consume_and_load_pitStopsDim manual__2024-06-17T11:28:50.961630+00:00 [queued]>
[2024-06-17T11:29:14.313+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: f1_data_pipeline_kafka_consumeAndLoad.consume_and_load_pitStopsDim manual__2024-06-17T11:28:50.961630+00:00 [queued]>
[2024-06-17T11:29:14.313+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 1
[2024-06-17T11:29:14.322+0000] {taskinstance.py:2330} INFO - Executing <Task(_PythonDecoratedOperator): consume_and_load_pitStopsDim> on 2024-06-17 11:28:50.961630+00:00
[2024-06-17T11:29:14.326+0000] {warnings.py:110} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:61: DeprecationWarning: This process (pid=1369) is multi-threaded, use of fork() may lead to deadlocks in the child.
  pid = os.fork()

[2024-06-17T11:29:14.327+0000] {standard_task_runner.py:63} INFO - Started process 1376 to run task
[2024-06-17T11:29:14.328+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'f1_data_pipeline_kafka_consumeAndLoad', 'consume_and_load_pitStopsDim', 'manual__2024-06-17T11:28:50.961630+00:00', '--job-id', '64', '--raw', '--subdir', 'DAGS_FOLDER/ergast_kafka_consume_and_load.py', '--cfg-path', '/tmp/tmpof2yzg71']
[2024-06-17T11:29:14.329+0000] {standard_task_runner.py:91} INFO - Job 64: Subtask consume_and_load_pitStopsDim
[2024-06-17T11:29:14.357+0000] {task_command.py:426} INFO - Running <TaskInstance: f1_data_pipeline_kafka_consumeAndLoad.consume_and_load_pitStopsDim manual__2024-06-17T11:28:50.961630+00:00 [running]> on host 3a133740bf3d
[2024-06-17T11:29:14.415+0000] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='f1_data_pipeline_kafka_consumeAndLoad' AIRFLOW_CTX_TASK_ID='consume_and_load_pitStopsDim' AIRFLOW_CTX_EXECUTION_DATE='2024-06-17T11:28:50.961630+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2024-06-17T11:28:50.961630+00:00'
[2024-06-17T11:29:14.416+0000] {taskinstance.py:430} INFO - ::endgroup::
[2024-06-17T11:29:14.417+0000] {conn.py:362} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka:9092 <connecting> [IPv4 ('172.22.0.6', 9092)]>: connecting to kafka:9092 [('172.22.0.6', 9092) IPv4]
[2024-06-17T11:29:14.417+0000] {conn.py:957} INFO - Probing node bootstrap-0 broker version
[2024-06-17T11:29:14.418+0000] {conn.py:393} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka:9092 <connecting> [IPv4 ('172.22.0.6', 9092)]>: Connection complete.
[2024-06-17T11:29:14.520+0000] {conn.py:1019} INFO - Broker version identified as 2.6.0
[2024-06-17T11:29:14.520+0000] {conn.py:1020} INFO - Set configuration api_version=(2, 6, 0) to skip auto check_version requests on startup
[2024-06-17T11:29:14.521+0000] {consumer.py:122} WARNING - group_id is None: disabling auto-commit.
[2024-06-17T11:29:14.521+0000] {subscription_state.py:167} INFO - Updating subscribed topics to: ('f1_data_topic_pitStops',)
[2024-06-17T11:29:14.522+0000] {crypto.py:82} WARNING - empty cryptography key - values will not be stored encrypted.
[2024-06-17T11:29:14.523+0000] {base.py:84} INFO - Using connection ID 'sourcedb_connection' for task execution.
[2024-06-17T11:29:14.557+0000] {subscription_state.py:253} INFO - Updated partition assignment: [('f1_data_topic_pitStops', 0)]
[2024-06-17T11:29:14.557+0000] {conn.py:362} INFO - <BrokerConnection node_id=1 host=kafka:9092 <connecting> [IPv4 ('172.22.0.6', 9092)]>: connecting to kafka:9092 [('172.22.0.6', 9092) IPv4]
[2024-06-17T11:29:14.558+0000] {conn.py:393} INFO - <BrokerConnection node_id=1 host=kafka:9092 <connecting> [IPv4 ('172.22.0.6', 9092)]>: Connection complete.
[2024-06-17T11:29:14.558+0000] {conn.py:673} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka:9092 <connected> [IPv4 ('172.22.0.6', 9092)]>: Closing connection. 
[2024-06-17T11:29:14.663+0000] {logging_mixin.py:188} INFO - Missing keys in message {'driverId': 'hulkenberg', 'stop': 1, 'lap_pitstops': 1, 'time_pitstops': '18:05:33', 'duration': None}: ['season', 'round', 'lap', 'time']
[2024-06-17T11:29:14.676+0000] {logging_mixin.py:188} INFO - Missing keys in message {'driverId': 'piastri', 'stop': 1, 'lap_pitstops': 23, 'time_pitstops': '15:34:37', 'duration': None}: ['season', 'round', 'lap', 'time']
[2024-06-17T11:29:14.676+0000] {logging_mixin.py:188} INFO - Missing keys in message {'driverId': 'max_verstappen', 'stop': 1, 'lap_pitstops': 24, 'time_pitstops': '15:35:46', 'duration': None}: ['season', 'round', 'lap', 'time']
[2024-06-17T11:29:14.676+0000] {logging_mixin.py:188} INFO - Missing keys in message {'driverId': 'albon', 'stop': 3, 'lap_pitstops': 23, 'time_pitstops': '15:36:52', 'duration': None}: ['season', 'round', 'lap', 'time']
[2024-06-17T11:29:14.676+0000] {logging_mixin.py:188} INFO - Missing keys in message {'driverId': 'leclerc', 'stop': 1, 'lap_pitstops': 25, 'time_pitstops': '15:37:15', 'duration': None}: ['season', 'round', 'lap', 'time']
[2024-06-17T11:29:14.676+0000] {logging_mixin.py:188} INFO - Missing keys in message {'driverId': 'ocon', 'stop': 1, 'lap_pitstops': 25, 'time_pitstops': '15:37:56', 'duration': None}: ['season', 'round', 'lap', 'time']
[2024-06-17T11:29:14.676+0000] {logging_mixin.py:188} INFO - Missing keys in message {'driverId': 'sainz', 'stop': 1, 'lap_pitstops': 27, 'time_pitstops': '15:40:03', 'duration': None}: ['season', 'round', 'lap', 'time']
[2024-06-17T11:29:14.676+0000] {logging_mixin.py:188} INFO - Missing keys in message {'driverId': 'hamilton', 'stop': 1, 'lap_pitstops': 27, 'time_pitstops': '15:40:14', 'duration': None}: ['season', 'round', 'lap', 'time']
[2024-06-17T11:29:14.676+0000] {logging_mixin.py:188} INFO - Missing keys in message {'driverId': 'albon', 'stop': 4, 'lap_pitstops': 28, 'time_pitstops': '15:44:25', 'duration': None}: ['season', 'round', 'lap', 'time']
[2024-06-17T11:29:14.676+0000] {logging_mixin.py:188} INFO - Missing keys in message {'driverId': 'gasly', 'stop': 2, 'lap_pitstops': 30, 'time_pitstops': '15:45:06', 'duration': None}: ['season', 'round', 'lap', 'time']
[2024-06-17T11:29:14.676+0000] {logging_mixin.py:188} INFO - Missing keys in message {'driverId': 'sargeant', 'stop': 1, 'lap_pitstops': 31, 'time_pitstops': '15:46:28', 'duration': None}: ['season', 'round', 'lap', 'time']
[2024-06-17T11:29:14.676+0000] {logging_mixin.py:188} INFO - Missing keys in message {'driverId': 'zhou', 'stop': 1, 'lap_pitstops': 33, 'time_pitstops': '15:49:09', 'duration': None}: ['season', 'round', 'lap', 'time']
[2024-06-17T11:29:14.676+0000] {logging_mixin.py:188} INFO - Missing keys in message {'driverId': 'perez', 'stop': 1, 'lap_pitstops': 37, 'time_pitstops': '15:54:16', 'duration': None}: ['season', 'round', 'lap', 'time']
[2024-06-17T11:29:14.677+0000] {logging_mixin.py:188} INFO - Missing keys in message {'driverId': 'stroll', 'stop': 1, 'lap_pitstops': 37, 'time_pitstops': '15:54:22', 'duration': None}: ['season', 'round', 'lap', 'time']
[2024-06-17T11:29:14.677+0000] {logging_mixin.py:188} INFO - Missing keys in message {'driverId': 'kevin_magnussen', 'stop': 1, 'lap_pitstops': 37, 'time_pitstops': '15:54:36', 'duration': None}: ['season', 'round', 'lap', 'time']
[2024-06-17T11:29:14.677+0000] {logging_mixin.py:188} INFO - Missing keys in message {'driverId': 'alonso', 'stop': 2, 'lap_pitstops': 40, 'time_pitstops': '15:59:03', 'duration': None}: ['season', 'round', 'lap', 'time']
[2024-06-17T11:29:14.677+0000] {logging_mixin.py:188} INFO - Missing keys in message {'driverId': 'russell', 'stop': 2, 'lap_pitstops': 52, 'time_pitstops': '16:14:22', 'duration': None}: ['season', 'round', 'lap', 'time']
[2024-06-17T11:29:14.677+0000] {logging_mixin.py:188} INFO - Missing keys in message {'driverId': 'alonso', 'stop': 3, 'lap_pitstops': 59, 'time_pitstops': '16:25:23', 'duration': None}: ['season', 'round', 'lap', 'time']
[2024-06-17T11:29:14.677+0000] {logging_mixin.py:188} INFO - Missing keys in message {'driverId': 'leclerc', 'stop': 1, 'lap_pitstops': 1, 'time_pitstops': '15:04:50', 'duration': 2358.026}: ['season', 'round', 'lap', 'time']
[2024-06-17T11:29:14.677+0000] {logging_mixin.py:188} INFO - Missing keys in message {'driverId': 'piastri', 'stop': 1, 'lap_pitstops': 1, 'time_pitstops': '15:04:52', 'duration': 2357.645}: ['season', 'round', 'lap', 'time']
[2024-06-17T11:29:14.677+0000] {logging_mixin.py:188} INFO - Missing keys in message {'driverId': 'norris', 'stop': 1, 'lap_pitstops': 1, 'time_pitstops': '15:04:54', 'duration': 2365.538}: ['season', 'round', 'lap', 'time']
[2024-06-17T11:29:14.677+0000] {logging_mixin.py:188} INFO - Missing keys in message {'driverId': 'russell', 'stop': 1, 'lap_pitstops': 1, 'time_pitstops': '15:04:56', 'duration': 2369.363}: ['season', 'round', 'lap', 'time']
[2024-06-17T11:29:14.677+0000] {logging_mixin.py:188} INFO - Missing keys in message {'driverId': 'max_verstappen', 'stop': 1, 'lap_pitstops': 1, 'time_pitstops': '15:04:57', 'duration': 2372.67}: ['season', 'round', 'lap', 'time']
[2024-06-17T11:29:14.677+0000] {logging_mixin.py:188} INFO - Missing keys in message {'driverId': 'hamilton', 'stop': 1, 'lap_pitstops': 1, 'time_pitstops': '15:05:00', 'duration': 2375.369}: ['season', 'round', 'lap', 'time']
[2024-06-17T11:29:14.677+0000] {logging_mixin.py:188} INFO - Missing keys in message {'driverId': 'tsunoda', 'stop': 1, 'lap_pitstops': 1, 'time_pitstops': '15:05:02', 'duration': 2377.564}: ['season', 'round', 'lap', 'time']
[2024-06-17T11:29:14.677+0000] {logging_mixin.py:188} INFO - Missing keys in message {'driverId': 'albon', 'stop': 1, 'lap_pitstops': 1, 'time_pitstops': '15:05:05', 'duration': 2381.39}: ['season', 'round', 'lap', 'time']
[2024-06-17T11:29:14.677+0000] {logging_mixin.py:188} INFO - Missing keys in message {'driverId': 'gasly', 'stop': 1, 'lap_pitstops': 1, 'time_pitstops': '15:05:07', 'duration': 2381.893}: ['season', 'round', 'lap', 'time']
[2024-06-17T11:29:14.678+0000] {logging_mixin.py:188} INFO - Missing keys in message {'driverId': 'stroll', 'stop': 1, 'lap_pitstops': 1, 'time_pitstops': '15:05:10', 'duration': 2383.588}: ['season', 'round', 'lap', 'time']
[2024-06-17T11:29:14.678+0000] {logging_mixin.py:188} INFO - Missing keys in message {'driverId': 'ricciardo', 'stop': 1, 'lap_pitstops': 1, 'time_pitstops': '15:05:13', 'duration': 2385.823}: ['season', 'round', 'lap', 'time']
[2024-06-17T11:29:14.678+0000] {logging_mixin.py:188} INFO - Missing keys in message {'driverId': 'alonso', 'stop': 1, 'lap_pitstops': 1, 'time_pitstops': '15:05:15', 'duration': 2389.467}: ['season', 'round', 'lap', 'time']
[2024-06-17T11:29:14.678+0000] {logging_mixin.py:188} INFO - Missing keys in message {'driverId': 'sargeant', 'stop': 1, 'lap_pitstops': 1, 'time_pitstops': '15:05:16', 'duration': 2391.6}: ['season', 'round', 'lap', 'time']
[2024-06-17T11:29:14.678+0000] {logging_mixin.py:188} INFO - Missing keys in message {'driverId': 'bottas', 'stop': 1, 'lap_pitstops': 1, 'time_pitstops': '15:05:19', 'duration': 2394.053}: ['season', 'round', 'lap', 'time']
[2024-06-17T11:29:14.678+0000] {logging_mixin.py:188} INFO - Missing keys in message {'driverId': 'sainz', 'stop': 1, 'lap_pitstops': 1, 'time_pitstops': '15:05:27', 'duration': 2327.072}: ['season', 'round', 'lap', 'time']
[2024-06-17T11:29:14.678+0000] {logging_mixin.py:188} INFO - Missing keys in message {'driverId': 'zhou', 'stop': 1, 'lap_pitstops': 1, 'time_pitstops': '15:05:31', 'duration': 2386.414}: ['season', 'round', 'lap', 'time']
[2024-06-17T11:29:14.678+0000] {logging_mixin.py:188} INFO - Missing keys in message {'driverId': 'bottas', 'stop': 15, 'lap_pitstops': 2, 'time_pitstops': '16:04:57', 'duration': None}: ['season', 'round', 'lap', 'time']
[2024-06-17T11:29:14.678+0000] {logging_mixin.py:188} INFO - Missing keys in message {'driverId': 'stroll', 'stop': 42, 'lap_pitstops': 2, 'time_pitstops': '16:41:05', 'duration': None}: ['season', 'round', 'lap', 'time']
[2024-06-17T11:29:14.678+0000] {logging_mixin.py:188} INFO - Missing keys in message {'driverId': 'stroll', 'stop': 48, 'lap_pitstops': 3, 'time_pitstops': '16:49:27', 'duration': None}: ['season', 'round', 'lap', 'time']
[2024-06-17T11:29:14.678+0000] {logging_mixin.py:188} INFO - Missing keys in message {'driverId': 'hamilton', 'stop': 51, 'lap_pitstops': 2, 'time_pitstops': '16:52:10', 'duration': None}: ['season', 'round', 'lap', 'time']
[2024-06-17T11:29:14.678+0000] {logging_mixin.py:188} INFO - Missing keys in message {'driverId': 'max_verstappen', 'stop': 52, 'lap_pitstops': 2, 'time_pitstops': '16:53:26', 'duration': None}: ['season', 'round', 'lap', 'time']
[2024-06-17T11:29:14.678+0000] {logging_mixin.py:188} INFO - Missing keys in message {'driverId': 'sargeant', 'stop': 57, 'lap_pitstops': 2, 'time_pitstops': '17:01:43', 'duration': None}: ['season', 'round', 'lap', 'time']
[2024-06-17T11:29:14.678+0000] {logging_mixin.py:188} INFO - Missing keys in message {'driverId': 'zhou', 'stop': 70, 'lap_pitstops': 2, 'time_pitstops': '17:19:04', 'duration': None}: ['season', 'round', 'lap', 'time']
[2024-06-17T11:29:14.679+0000] {logging_mixin.py:188} INFO - Missing keys in message {'driverId': 'kevin_magnussen', 'stop': 1, 'lap_pitstops': 7, 'time_pitstops': '14:14:25', 'duration': None}: ['season', 'round', 'lap', 'time']
[2024-06-17T11:29:14.679+0000] {logging_mixin.py:188} INFO - Missing keys in message {'driverId': 'hulkenberg', 'stop': 1, 'lap_pitstops': 12, 'time_pitstops': '14:22:33', 'duration': None}: ['season', 'round', 'lap', 'time']
[2024-06-17T11:29:14.679+0000] {logging_mixin.py:188} INFO - Missing keys in message {'driverId': 'zhou', 'stop': 1, 'lap_pitstops': 24, 'time_pitstops': '14:40:42', 'duration': None}: ['season', 'round', 'lap', 'time']
[2024-06-17T11:29:14.679+0000] {logging_mixin.py:188} INFO - Missing keys in message {'driverId': 'max_verstappen', 'stop': 1, 'lap_pitstops': 25, 'time_pitstops': '14:40:52', 'duration': None}: ['season', 'round', 'lap', 'time']
[2024-06-17T11:29:14.679+0000] {logging_mixin.py:188} INFO - Missing keys in message {'driverId': 'russell', 'stop': 1, 'lap_pitstops': 25, 'time_pitstops': '14:40:52', 'duration': None}: ['season', 'round', 'lap', 'time']
[2024-06-17T11:29:14.679+0000] {logging_mixin.py:188} INFO - Missing keys in message {'driverId': 'piastri', 'stop': 1, 'lap_pitstops': 25, 'time_pitstops': '14:40:53', 'duration': None}: ['season', 'round', 'lap', 'time']
[2024-06-17T11:29:14.679+0000] {logging_mixin.py:188} INFO - Missing keys in message {'driverId': 'alonso', 'stop': 1, 'lap_pitstops': 25, 'time_pitstops': '14:41:12', 'duration': None}: ['season', 'round', 'lap', 'time']
[2024-06-17T11:29:14.679+0000] {logging_mixin.py:188} INFO - Missing keys in message {'driverId': 'hamilton', 'stop': 1, 'lap_pitstops': 25, 'time_pitstops': '14:41:13', 'duration': None}: ['season', 'round', 'lap', 'time']
[2024-06-17T11:29:14.679+0000] {logging_mixin.py:188} INFO - Missing keys in message {'driverId': 'stroll', 'stop': 1, 'lap_pitstops': 25, 'time_pitstops': '14:41:47', 'duration': None}: ['season', 'round', 'lap', 'time']
[2024-06-17T11:29:14.679+0000] {logging_mixin.py:188} INFO - Missing keys in message {'driverId': 'albon', 'stop': 1, 'lap_pitstops': 25, 'time_pitstops': '14:41:54', 'duration': None}: ['season', 'round', 'lap', 'time']
[2024-06-17T11:29:14.679+0000] {logging_mixin.py:188} INFO - Missing keys in message {'driverId': 'leclerc', 'stop': 1, 'lap_pitstops': 25, 'time_pitstops': '14:41:58', 'duration': None}: ['season', 'round', 'lap', 'time']
[2024-06-17T11:29:14.679+0000] {logging_mixin.py:188} INFO - Missing keys in message {'driverId': 'sainz', 'stop': 1, 'lap_pitstops': 25, 'time_pitstops': '14:42:01', 'duration': None}: ['season', 'round', 'lap', 'time']
[2024-06-17T11:29:14.679+0000] {logging_mixin.py:188} INFO - Missing keys in message {'driverId': 'kevin_magnussen', 'stop': 2, 'lap_pitstops': 25, 'time_pitstops': '14:42:03', 'duration': None}: ['season', 'round', 'lap', 'time']
[2024-06-17T11:29:14.679+0000] {logging_mixin.py:188} INFO - Missing keys in message {'driverId': 'gasly', 'stop': 1, 'lap_pitstops': 25, 'time_pitstops': '14:42:06', 'duration': None}: ['season', 'round', 'lap', 'time']
[2024-06-17T11:29:14.680+0000] {logging_mixin.py:188} INFO - Missing keys in message {'driverId': 'perez', 'stop': 1, 'lap_pitstops': 25, 'time_pitstops': '14:42:09', 'duration': None}: ['season', 'round', 'lap', 'time']
[2024-06-17T11:29:14.680+0000] {logging_mixin.py:188} INFO - Missing keys in message {'driverId': 'hulkenberg', 'stop': 2, 'lap_pitstops': 25, 'time_pitstops': '14:42:21', 'duration': None}: ['season', 'round', 'lap', 'time']
[2024-06-17T11:29:14.680+0000] {logging_mixin.py:188} INFO - Missing keys in message {'driverId': 'norris', 'stop': 1, 'lap_pitstops': 26, 'time_pitstops': '14:42:44', 'duration': None}: ['season', 'round', 'lap', 'time']
[2024-06-17T11:29:14.680+0000] {logging_mixin.py:188} INFO - Missing keys in message {'driverId': 'ricciardo', 'stop': 1, 'lap_pitstops': 26, 'time_pitstops': '14:43:37', 'duration': None}: ['season', 'round', 'lap', 'time']
[2024-06-17T11:29:14.680+0000] {logging_mixin.py:188} INFO - Missing keys in message {'driverId': 'leclerc', 'stop': 2, 'lap_pitstops': 28, 'time_pitstops': '14:47:31', 'duration': None}: ['season', 'round', 'lap', 'time']
[2024-06-17T11:29:14.680+0000] {logging_mixin.py:188} INFO - Missing keys in message {'driverId': 'leclerc', 'stop': 3, 'lap_pitstops': 31, 'time_pitstops': '14:53:31', 'duration': None}: ['season', 'round', 'lap', 'time']
[2024-06-17T11:29:14.680+0000] {logging_mixin.py:188} INFO - Missing keys in message {'driverId': 'gasly', 'stop': 2, 'lap_pitstops': 40, 'time_pitstops': '15:05:55', 'duration': None}: ['season', 'round', 'lap', 'time']
[2024-06-17T11:29:14.680+0000] {logging_mixin.py:188} INFO - Missing keys in message {'driverId': 'kevin_magnussen', 'stop': 3, 'lap_pitstops': 41, 'time_pitstops': '15:07:24', 'duration': None}: ['season', 'round', 'lap', 'time']
[2024-06-17T11:29:14.680+0000] {logging_mixin.py:188} INFO - Missing keys in message {'driverId': 'bottas', 'stop': 1, 'lap_pitstops': 42, 'time_pitstops': '15:08:45', 'duration': None}: ['season', 'round', 'lap', 'time']
[2024-06-17T11:29:14.680+0000] {logging_mixin.py:188} INFO - Missing keys in message {'driverId': 'hamilton', 'stop': 2, 'lap_pitstops': 43, 'time_pitstops': '15:09:46', 'duration': None}: ['season', 'round', 'lap', 'time']
[2024-06-17T11:29:14.680+0000] {logging_mixin.py:188} INFO - Missing keys in message {'driverId': 'ricciardo', 'stop': 2, 'lap_pitstops': 43, 'time_pitstops': '15:10:10', 'duration': None}: ['season', 'round', 'lap', 'time']
[2024-06-17T11:29:14.680+0000] {logging_mixin.py:188} INFO - Missing keys in message {'driverId': 'sainz', 'stop': 2, 'lap_pitstops': 43, 'time_pitstops': '15:10:12', 'duration': None}: ['season', 'round', 'lap', 'time']
[2024-06-17T11:29:14.680+0000] {logging_mixin.py:188} INFO - Missing keys in message {'driverId': 'perez', 'stop': 2, 'lap_pitstops': 43, 'time_pitstops': '15:10:12', 'duration': None}: ['season', 'round', 'lap', 'time']
[2024-06-17T11:29:14.680+0000] {logging_mixin.py:188} INFO - Missing keys in message {'driverId': 'piastri', 'stop': 2, 'lap_pitstops': 44, 'time_pitstops': '15:11:10', 'duration': None}: ['season', 'round', 'lap', 'time']
[2024-06-17T11:29:14.681+0000] {logging_mixin.py:188} INFO - Missing keys in message {'driverId': 'alonso', 'stop': 2, 'lap_pitstops': 44, 'time_pitstops': '15:11:23', 'duration': None}: ['season', 'round', 'lap', 'time']
[2024-06-17T11:29:14.681+0000] {logging_mixin.py:188} INFO - Missing keys in message {'driverId': 'tsunoda', 'stop': 1, 'lap_pitstops': 44, 'time_pitstops': '15:11:26', 'duration': None}: ['season', 'round', 'lap', 'time']
[2024-06-17T11:29:24.695+0000] {conn.py:673} INFO - <BrokerConnection node_id=1 host=kafka:9092 <connected> [IPv4 ('172.22.0.6', 9092)]>: Closing connection. 
[2024-06-17T11:29:24.695+0000] {future.py:77} ERROR - Fetch to node 1 failed: Cancelled: <BrokerConnection node_id=1 host=kafka:9092 <connected> [IPv4 ('172.22.0.6', 9092)]>
[2024-06-17T11:29:24.696+0000] {logging_mixin.py:188} INFO - Total number of pit stops loaded into the database: 0
[2024-06-17T11:29:24.696+0000] {python.py:237} INFO - Done. Returned value was: None
[2024-06-17T11:29:24.696+0000] {taskinstance.py:441} INFO - ::group::Post task execution logs
[2024-06-17T11:29:24.704+0000] {taskinstance.py:1206} INFO - Marking task as SUCCESS. dag_id=f1_data_pipeline_kafka_consumeAndLoad, task_id=consume_and_load_pitStopsDim, run_id=manual__2024-06-17T11:28:50.961630+00:00, execution_date=20240617T112850, start_date=20240617T112914, end_date=20240617T112924
[2024-06-17T11:29:24.751+0000] {local_task_job_runner.py:240} INFO - Task exited with return code 0
[2024-06-17T11:29:24.756+0000] {local_task_job_runner.py:222} INFO - ::endgroup::
